Mã,Sàn,Action,Conf,MFPM,Macro,MacroScore,BCTC Risk,Days→BCTC,FundScore,W-Score,SMS,SMS Label,Mode,Giá,Vào lệnh,Cắt lỗ,SL%,TP1,TP2,R:R,RSI14,ATR14,SMA20,Vol,AvgVol20d,M-CVD5d,M-CVD Trend,Stealth,Dist Warn,AMD,HMM,AMF,Pattern,Sector Flow,PT Net 5d,PT Ratio 5d,Sizing%,Sizing Qty,Sector,Trend Warning,Dự báo,FC Conf%,T+ Verdict,A×T+ Ý nghĩa,T+ Exit,T+ Conf%
TRC,HOSE,NO_ACTION,—,48,NEUTRAL,0.0,SAFE,,,61,43,RETAIL_DRIVEN,MODE_A,74500.0,74500.0,72200.0,-3.09,80300.0,86200.0,2.52,42.7,1457.0,74580.0,1300,32235,0.0,UP,False,NONE,RANGING,TRANSITIONAL,PASS,VCP,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TRUNG LẬP,30.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 73,200.0 | T+2.5 77,100.0 | T+5 78,900.0",80.0
HCC,HNX,NO_ACTION,—,43,NEUTRAL,0.0,SAFE,,,48,30,WHALE_DISTRIBUTING,MODE_A,26300.0,26300.0,25150.0,-4.37,29300.0,32300.0,2.61,42.7,750.0,26165.0,500,2355,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,VCP,NEUTRAL,0.0,0.0,3.51,400,,RANGE_COMPRESSION,TĂNG,42.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 25,600.0 | T+2.5 27,650.0 | T+5 28,550.0",80.0
GLT,HNX,NO_ACTION,—,40,NEUTRAL,0.0,SAFE,,,55,55,RETAIL_DRIVEN,MODE_A,29400.0,29250.0,27250.0,-6.84,34500.0,39700.0,2.62,46.2,1307.0,29342.0,6900,14900,62850.0,UP,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,56.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 28,200.0 | T+2.5 31,750.0 | T+5 33,300.0",80.0
ACL,HOSE,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,28,28,WHALE_DISTRIBUTING,MODE_A,13250.0,13250.0,12400.0,-6.42,15450.0,17650.0,2.59,51.1,550.0,13158.0,3700,4240,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,64.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 12,750.0 | T+2.5 14,250.0 | T+5 14,900.0",80.0
MCM,HOSE,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,34,34,RETAIL_DRIVEN,MODE_A,28650.0,28650.0,27750.0,-3.14,30450.0,32200.0,2.0,52.9,446.0,28302.0,23900,48265,0.0,FLAT,False,NONE,MARKUP,STEADY_BULL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,70.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 28,250.0 | T+2.5 29,450.0 | T+5 30,000.0",80.0
TRA,HOSE,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,25,25,WHALE_DISTRIBUTING,MODE_A,79000.0,79000.0,76600.0,-3.04,85400.0,91800.0,2.67,53.7,1600.0,78750.0,1000,7190,0.0,FLAT,False,WATCH,RANGING,STEADY_BULL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,69.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 77,600.0 | T+2.5 81,900.0 | T+5 83,800.0",80.0
TYA,HOSE,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,27,27,WHALE_DISTRIBUTING,MODE_A,18350.0,18350.0,17750.0,-3.27,19350.0,20300.0,1.67,52.4,246.0,18562.0,10500,16535,0.0,DOWN,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,78.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 18,150.0 | T+2.5 18,800.0 | T+5 19,100.0",80.0
VPD,HOSE,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,31,31,RETAIL_DRIVEN,MODE_A,24400.0,24400.0,23650.0,-3.07,25350.0,26250.0,1.27,47.1,232.0,24352.0,2400,5035,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,TĂNG,70.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 24,150.0 | T+2.5 24,750.0 | T+5 25,050.0",80.0
GMX,HNX,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,34,34,RETAIL_DRIVEN,MODE_A,16600.0,16600.0,15900.0,-4.22,18350.0,20150.0,2.5,52.5,443.0,16460.0,100,2000,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,62.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 16,200.0 | T+2.5 17,400.0 | T+5 17,950.0",80.0
TTC,HNX,NO_ACTION,—,10,NEUTRAL,0.0,SAFE,,,33,33,RETAIL_DRIVEN,MODE_B,8100.0,8100.0,7620.0,-5.93,9370.0,10650.0,2.65,31.2,317.0,8992.0,500,1995,0.0,FLAT,False,NONE,ACCUMULATION,TRANSITIONAL,WARN,NONE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,TĂNG,57.0,THEO_DOI,Chua co dong thuan giua chat luong tin hieu va timing; tiep tuc theo doi.,"Theo doi them truoc khi kich hoat lenh. Ke hoach du kien: SL 8,059.5 | T+2.5 8,610.0 | T+5 8,990.0",35.0
PSI,HNX,NO_ACTION,—,30,NEUTRAL,0.0,SAFE,,,49,49,RETAIL_DRIVEN,MODE_A,8600.0,8600.0,8240.0,-4.19,9540.0,10500.0,2.61,56.2,236.0,8450.0,77000,297135,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,69.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 8,390.0 | T+2.5 9,020.0 | T+5 9,310.0",80.0
C32,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,37,37,RETAIL_DRIVEN,MODE_A,13500.0,13500.0,12500.0,-7.41,16150.0,18800.0,2.65,38.5,661.0,13442.0,4400,100280,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,60.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 12,900.0 | T+2.5 14,700.0 | T+5 15,500.0",80.0
EVE,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,28,28,WHALE_DISTRIBUTING,MODE_A,10200.0,10200.0,9890.0,-3.04,10850.0,11500.0,2.1,47.8,164.0,10158.0,3300,11385,-9390.0,FLAT,False,CAUTION,RANGING,STEADY_BEAR,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,TRUNG LẬP,55.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 10,050.0 | T+2.5 10,450.0 | T+5 10,650.0",80.0
PAN,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,38,38,RETAIL_DRIVEN,MODE_A,32400.0,32400.0,30900.0,-4.63,36250.0,40150.0,2.57,55.3,968.0,32225.0,759400,1168890,0.0,FLAT,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,OUTFLOW,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,43.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 31,550.0 | T+2.5 34,150.0 | T+5 35,300.0",80.0
DP3,HNX,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,33,33,RETAIL_DRIVEN,MODE_A,58500.0,58500.0,56700.0,-3.08,62000.0,65500.0,1.94,37.0,879.0,58690.0,200,8400,0.0,FLAT,False,WATCH,ACCUMULATION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,85.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 57,700.0 | T+2.5 60,100.0 | T+5 61,100.0",80.0
PVI,HNX,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,36,36,RETAIL_DRIVEN,MODE_A,79800.0,79800.0,77100.0,-3.38,86800.0,93800.0,2.59,56.9,1750.0,78410.0,19900,56400,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,67.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 78,200.0 | T+2.5 83,000.0 | T+5 85,000.0",80.0
CLC,HOSE,NO_ACTION,—,18,NEUTRAL,0.0,SAFE,,,37,29,WHALE_DISTRIBUTING,MODE_B,54000.0,54000.0,51400.0,-4.81,60800.0,67600.0,2.62,41.2,1700.0,55225.0,100,2950,-3360.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,RSI_DIV_BULLISH,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,66.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 52,500.0 | T+2.5 57,100.0 | T+5 59,100.0",80.0
IDC,HNX,NO_ACTION,—,18,NEUTRAL,0.0,SAFE,,,47,29,WHALE_DISTRIBUTING,MODE_A,43500.0,43500.0,41550.0,-4.48,48650.0,53800.0,2.64,40.9,1286.0,44665.0,178700,1441130,0.0,FLAT,False,NONE,RANGING,STEADY_BEAR,PASS,VCP,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,60.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 42,350.0 | T+2.5 45,800.0 | T+5 47,350.0",80.0
ICT,HOSE,NO_ACTION,—,15,NEUTRAL,0.0,SAFE,,,33,33,RETAIL_DRIVEN,MODE_B,18600.0,18600.0,18000.0,-3.23,19550.0,20500.0,1.58,73.5,239.0,17982.0,12500,10590,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,3.72,600,,UPTREND_STRENGTHENING,TRUNG LẬP,66.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 18,400.0 | T+2.5 18,950.0 | T+5 19,200.0",80.0
SSB,HOSE,NO_ACTION,—,15,NEUTRAL,0.0,SAFE,,,30,30,WHALE_DISTRIBUTING,MODE_A,16600.0,16600.0,16100.0,-3.01,17300.0,18000.0,1.4,42.1,175.0,16658.0,441500,1859735,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,OUTFLOW,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,TRUNG LẬP,55.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 16,400.0 | T+2.5 16,900.0 | T+5 17,100.0",80.0
NFC,HNX,NO_ACTION,—,15,NEUTRAL,0.0,SAFE,,,42,42,RETAIL_DRIVEN,MODE_A,57000.0,57000.0,53500.0,-6.14,66300.0,75600.0,2.66,47.5,2325.0,59146.0,2900,3535,0.0,UP,False,NONE,RANGING,TRANSITIONAL,WARN,NONE,NEUTRAL,0.0,0.0,5.7,300,,UPTREND_STRENGTHENING,TĂNG,95.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 54,900.0 | T+2.5 61,200.0 | T+5 64,000.0",80.0
TMB,HNX,NO_ACTION,—,15,NEUTRAL,0.0,SAFE,,,32,32,RETAIL_DRIVEN,MODE_A,55600.0,55600.0,53900.0,-3.06,58900.0,62200.0,1.94,41.3,821.0,55680.0,400,2550,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,TRUNG LẬP,51.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 54,800.0 | T+2.5 56,900.0 | T+5 57,900.0",80.0
NAB,HOSE,NO_ACTION,—,10,NEUTRAL,0.0,SAFE,,,9,29,WHALE_DISTRIBUTING,MODE_A,12150.0,12150.0,11750.0,-3.29,13100.0,14100.0,2.38,59.5,242.0,12112.0,804100,1825425,0.0,DOWN,False,NONE,MARKUP,TRANSITIONAL,PASS,CUP_WITH_HANDLE,OUTFLOW,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,57.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 11,950.0 | T+2.5 12,600.0 | T+5 12,900.0",80.0
PGN,HNX,NO_ACTION,—,10,NEUTRAL,0.0,SAFE,,,37,37,RETAIL_DRIVEN,MODE_A,7200.0,7200.0,6490.0,-9.86,9090.0,10950.0,2.66,40.0,471.0,7380.0,100,35190,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,85.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 6,865.5 | T+2.5 8,050.0 | T+5 8,610.0",80.0
CMC,HNX,NO_ACTION,—,0,NEUTRAL,0.0,SAFE,,,16,46,WHALE_DISTRIBUTING,MODE_A,9200.0,9200.0,8680.0,-5.65,10550.0,11950.0,2.6,52.9,343.0,9000.0,400,2185,-6780.0,DOWN,False,CAUTION,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,3.99,1300,,RANGE_COMPRESSION,TĂNG,78.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 8,890.0 | T+2.5 9,820.0 | T+5 10,250.0",80.0
DTG,HNX,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,30,30,WHALE_DISTRIBUTING,MODE_A,15500.0,15500.0,14750.0,-4.84,17500.0,19500.0,2.67,46.6,500.0,15645.0,100,1715,0.0,DOWN,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,63.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 15,000.0 | T+2.5 16,300.0 | T+5 16,900.0",75.0
SVN,HNX,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,39,39,RETAIL_DRIVEN,MODE_A,2100.0,2080.0,1870.0,-10.1,2620.0,3170.0,2.57,50.0,136.0,2075.0,27000,84505,0.0,FLAT,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TRUNG LẬP,30.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 1,960.0 | T+2.5 2,320.0 | T+5 2,480.0",75.0
VNF,HNX,NO_ACTION,—,33,NEUTRAL,0.0,SAFE,,,44,36,RETAIL_DRIVEN,MODE_A,14800.0,14800.0,14250.0,-3.72,16250.0,17650.0,2.64,48.0,357.0,14890.0,800,2935,3000.0,UP,False,NONE,RANGING,TRANSITIONAL,PASS,RSI_DIV_BULLISH,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,44.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 14,500.0 | T+2.5 15,450.0 | T+5 15,850.0",75.0
PAC,HOSE,NO_ACTION,—,30,NEUTRAL,0.0,SAFE,,,40,40,RETAIL_DRIVEN,MODE_A,22400.0,22400.0,21700.0,-3.12,23950.0,25500.0,2.21,45.8,386.0,22492.0,102000,303345,0.0,FLAT,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,TĂNG,59.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 22,000.0 | T+2.5 23,000.0 | T+5 23,500.0",75.0
PSD,HNX,NO_ACTION,—,18,NEUTRAL,0.0,SAFE,,,48,30,WHALE_DISTRIBUTING,MODE_A,16800.0,16800.0,16100.0,-4.17,18650.0,20450.0,2.64,27.6,457.0,17675.0,6200,58835,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,WARN,VCP,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_EXHAUSTING,TĂNG,91.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 16,318.0 | T+2.5 17,500.0 | T+5 17,950.0",75.0
